x,y
57.89493179321289,-44.39527893066406
57.54620361328125,-44.05031204223633
57.17203903198242,-43.73310852050781
56.77465057373047,-43.445533752441406
56.341819763183594,-43.188697814941406
55.88550567626953,-43.006065368652344
55.40574645996094,-42.89927291870117
54.90388107299805,-42.85140609741211
54.398956298828125,-42.80762481689453
53.90964126586914,-42.77155303955078
53.41978073120117,-42.7437858581543
52.92952346801758,-42.724327087402344
52.43900680541992,-42.71318435668945
51.94837188720703,-42.71036148071289
51.45775604248047,-42.715850830078125
50.967308044433594,-42.72966766357422
50.4771614074707,-42.75179672241211
49.98746109008789,-42.78223419189453
49.49835205078125,-42.82096481323242
49.002994537353516,-42.86480712890625
48.5092887878418,-42.908504486083984
48.011234283447266,-42.95259094238281
47.51318359375,-42.996673583984375
47.01512908935547,-43.0407600402832
46.5170783996582,-43.084842681884766
46.01902389526367,-43.12892532348633
45.52096939086914,-43.173011779785156
45.02291488647461,-43.21709442138672
44.524864196777344,-43.26117706298828
44.02681350708008,-43.30526351928711
43.52875900268555,-43.34934616088867
43.030704498291016,-43.3934326171875
42.53265380859375,-43.43751525878906
42.034603118896484,-43.481597900390625
41.53654861450195,-43.52568435668945
41.03849411010742,-43.569766998291016
40.54043960571289,-43.61384963989258
40.042388916015625,-43.657936096191406
39.54433822631836,-43.70201873779297
39.04628372192383,-43.74610137939453
38.5482292175293,-43.79018783569336
38.05017852783203,-43.83427047729492
37.552127838134766,-43.878353118896484
37.054073333740234,-43.92243957519531
36.5560188293457,-43.966522216796875
36.05796432495117,-44.01060485839844
35.559913635253906,-44.054691314697266
35.06186294555664,-44.09877395629883
34.56380844116211,-44.142860412597656
34.06575393676758,-44.18694305419922
33.56770324707031,-44.23102569580078
33.06965255737305,-44.27511215209961
32.571598052978516,-44.31919479370117
32.07354736328125,-44.363277435302734
31.57549285888672,-44.40736389160156
31.07744026184082,-44.451446533203125
30.579387664794922,-44.49552917480469
30.081335067749023,-44.539615631103516
29.583282470703125,-44.58369827270508
29.085229873657227,-44.62778091430664
28.587177276611328,-44.67186737060547
28.08912467956543,-44.71595001220703
27.5910701751709,-44.760032653808594
27.093019485473633,-44.80411911010742
26.5949649810791,-44.848201751708984
26.096912384033203,-44.89228439331055
25.598859786987305,-44.936370849609375
25.100807189941406,-44.98045349121094
24.602754592895508,-45.024539947509766
24.10470199584961,-45.06862258911133
23.60664939880371,-45.11270523071289
23.10859489440918,-45.15679168701172
22.610544204711914,-45.20087432861328
22.112489700317383,-45.244956970214844
21.614437103271484,-45.28904342651367
21.116384506225586,-45.333126068115234
20.618331909179688,-45.3772087097168
20.12027931213379,-45.421295166015625
19.62222671508789,-45.46537780761719
19.124174118041992,-45.50946044921875
18.62611961364746,-45.55354690551758
18.128067016601562,-45.59762954711914
17.630014419555664,-45.6417121887207
17.131961822509766,-45.68579864501953
16.633909225463867,-45.729881286621094
16.135854721069336,-45.77396774291992
15.637803077697754,-45.818050384521484
15.135828971862793,-45.862213134765625
14.629236221313477,-45.904693603515625
14.122446060180664,-45.94474411010742
13.615469932556152,-45.98237609863281
13.108321189880371,-46.01758575439453
12.601007461547852,-46.050357818603516
12.093544006347656,-46.080711364746094
11.585942268371582,-46.108638763427734
11.078210830688477,-46.13412857055664
10.570364952087402,-46.157196044921875
10.062414169311523,-46.17782974243164
9.55436897277832,-46.1960334777832
9.046244621276855,-46.211814880371094
8.538049697875977,-46.22516632080078
8.029796600341797,-46.236080169677734
7.5214972496032715,-46.244564056396484
7.013162612915039,-46.25061798095703
6.504805564880371,-46.25423812866211
5.996436595916748,-46.25542449951172
5.488067626953125,-46.254180908203125
4.979711055755615,-46.25050735473633
4.471376895904541,-46.24440383911133
3.963078498840332,-46.23586654663086
3.454826831817627,-46.22489929199219
2.9466333389282227,-46.21149826049805
2.438509464263916,-46.19567108154297
1.9304676055908203,-46.17741394042969
1.422518253326416,-46.156715393066406
0.9146740436553955,-46.13359832763672
0.40694618225097656,-46.108055114746094
-0.10065361857414246,-46.080074310302734
-0.6081138253211975,-46.04966735839844
-1.1154227256774902,-46.01683807373047
-1.6225688457489014,-45.98158264160156
-2.12954044342041,-45.94390106201172
-2.636326313018799,-45.90379333496094
-3.142913579940796,-45.86125946044922
-3.6492929458618164,-45.816307067871094
-4.155450820922852,-45.76892852783203
-4.661375999450684,-45.71913528442383
-5.167057991027832,-45.66692352294922
-5.672483921051025,-45.61228942871094
-6.177642822265625,-45.555233001708984
-6.682522773742676,-45.49576950073242
-7.187112808227539,-45.43389129638672
-7.691401958465576,-45.36960220336914
-8.195377349853516,-45.30289840698242
-8.699027061462402,-45.23377990722656
-9.202340126037598,-45.162261962890625
-9.705307006835938,-45.08832931518555
-10.20791244506836,-45.01199722290039
-10.710147857666016,-44.93325424194336
-11.205337524414062,-44.85401153564453
-11.69904899597168,-44.77497100830078
-12.19276237487793,-44.69593048095703
-12.68647575378418,-44.616886138916016
-13.18018913269043,-44.537845611572266
-13.673900604248047,-44.458805084228516
-14.167613983154297,-44.3797607421875
-14.661327362060547,-44.30072021484375
-15.155038833618164,-44.2216796875
-15.648752212524414,-44.14263916015625
-16.142465591430664,-44.063594818115234
-16.63617706298828,-43.984554290771484
-17.12989044189453,-43.905513763427734
-17.62360382080078,-43.82646942138672
-18.11731719970703,-43.74742889404297
-18.61103057861328,-43.66838836669922
-19.1047420501709,-43.5893440246582
-19.59845542907715,-43.51030349731445
-20.0921688079834,-43.4312629699707
-20.585880279541016,-43.35222244262695
-21.079593658447266,-43.27317810058594
-21.573307037353516,-43.19413757324219
-22.067020416259766,-43.11509704589844
-22.560733795166016,-43.03605270385742
-23.054445266723633,-42.95701217651367
-23.548675537109375,-42.877891540527344
-24.042388916015625,-42.79884719848633
-24.536102294921875,-42.71980667114258
-25.029813766479492,-42.64076614379883
-25.52301788330078,-42.561866760253906
-26.016742706298828,-42.4828987121582
-26.510467529296875,-42.4039306640625
-27.004192352294922,-42.32496643066406
-27.49791717529297,-42.24599838256836
-27.991127014160156,-42.167144775390625
-28.48486328125,-42.088253021240234
-28.978601455688477,-42.00935745239258
-29.47233772277832,-41.93046569824219
-29.973203659057617,-41.850433349609375
-30.46693992614746,-41.77153778076172
-38.203399658203125,-40.11805725097656
-38.651546478271484,-39.902339935302734
-39.0835075378418,-39.65581512451172
-39.49716567993164,-39.37969970703125
-39.88981246948242,-39.08009719848633
-40.27815628051758,-38.764259338378906
-40.61322784423828,-38.387977600097656
-40.8708381652832,-37.96205520629883
-41.0909423828125,-37.50300598144531
-41.298954010009766,-37.0483283996582
-41.50762939453125,-36.58074188232422
-41.690467834472656,-36.09394073486328
-41.83948516845703,-35.59575271606445
-41.95398712158203,-35.08851623535156
-42.033447265625,-34.574623107910156
-42.076560974121094,-34.08564376831055
-42.109310150146484,-33.58287811279297
-42.11791229248047,-33.06381607055664
-42.09115219116211,-32.54537582397461
-42.02915573120117,-32.02995681762695
-41.932334899902344,-31.52036476135254
-41.80146026611328,-31.0191593170166
-41.63709259033203,-30.52791976928711
-41.439964294433594,-30.04888153076172
-41.21359634399414,-29.579729080200195
-40.975746154785156,-29.137845993041992
-40.712589263916016,-28.710552215576172
-40.42500686645508,-28.299299240112305
-40.11397933959961,-27.90547752380371
-39.782493591308594,-27.531049728393555
-39.4404182434082,-27.156953811645508
-39.10020065307617,-26.80158042907715
-38.74663162231445,-26.459484100341797
-38.380218505859375,-26.131179809570312
-38.00151062011719,-25.817138671875
-37.611061096191406,-25.517826080322266
-37.206687927246094,-25.22676658630371
-36.78999328613281,-24.94794273376465
-36.33097457885742,-24.693328857421875
-35.851844787597656,-24.47896385192871
-35.35610580444336,-24.306419372558594
-34.862327575683594,-24.16803741455078
-34.38078689575195,-24.05196189880371
-33.890045166015625,-23.969453811645508
-33.3997917175293,-23.918170928955078
-32.884071350097656,-23.891645431518555
-32.38424301147461,-23.87859344482422
-31.870038986206055,-23.876598358154297
-31.371307373046875,-23.903226852416992
-30.874893188476562,-23.958154678344727
-30.38240623474121,-24.04120635986328
-29.902254104614258,-24.150310516357422
-29.417591094970703,-24.27320098876953
-28.93292999267578,-24.39609146118164
-28.448266983032227,-24.51898193359375
-27.963603973388672,-24.64187240600586
-27.47894287109375,-24.76476287841797
-26.994279861450195,-24.887653350830078
-26.50961685180664,-25.010543823242188
-26.024953842163086,-25.133438110351562
-25.54029083251953,-25.256328582763672
-25.05562973022461,-25.37921905517578
-24.570966720581055,-25.50210952758789
-24.0863037109375,-25.625
-23.601640701293945,-25.74789047241211
-23.11697769165039,-25.87078094482422
-22.63231658935547,-25.993671417236328
-22.147653579711914,-26.116561889648438
-21.660472869873047,-26.23839569091797
-21.16851234436035,-26.34957504272461
-20.67382049560547,-26.447893142700195
-20.176734924316406,-26.533281326293945
-19.677589416503906,-26.605688095092773
-19.176729202270508,-26.665056228637695
-18.674489974975586,-26.711355209350586
-18.17121696472168,-26.744543075561523
-17.667247772216797,-26.764606475830078
-17.162925720214844,-26.771522521972656
-16.658597946166992,-26.76529312133789
-16.15460205078125,-26.745922088623047
-15.65128231048584,-26.713422775268555
-15.148980140686035,-26.667810440063477
-14.648037910461426,-26.6091251373291
