-154.6,18
-154.284092515799,17.6088802017383
-153.910542073883,17.2656123393209
-153.534761489195,16.9242438724337
-153.155656004632,16.5843026411479
-152.770740450185,16.243576603031
-152.400145595453,15.9166024649966
-152.025000433397,15.5884483732762
-151.646514031462,15.2594358132497
-151.267290881158,14.9314343599539
-150.887434122203,14.604538697948
-150.553896654368,14.2159568643011
-150.216225218071,13.8329054422919
-150.235549918628,13.8071452551436
-149.792770978827,13.5641450916944
-149.35243178501,13.3179130863843
-148.96505083909,13.0010872263284
-148.576846189721,12.6846113078183
-148.188459534006,12.3691241014502
-147.799523916921,12.0543882078809
-147.410004885236,11.7404094246754
-147.019937787889,11.4271819362342
-146.629309582534,11.1146818674463
-146.238170086214,10.8028855247283
-145.846511164849,10.4917590697896
-145.454388702908,10.1812706788561
-145.061812120903,9.87138746346862
-144.668790422462,9.56207690916631
-144.275376895701,9.25330663434853
-143.881566981998,8.94504662723368
-143.487409598163,8.63727096060517
-143.092897085245,8.32994726481028
-142.698077432626,8.02305340370614
-142.302940741954,7.71656190539579
-141.907532615777,7.41045227694556
-141.51184129537,7.10469951351151
-141.115910709733,6.79928498467905
-140.719727146456,6.49418820259874
-140.323333747234,6.18939363882498
-139.926711860673,5.88488079256221
-139.529905333541,5.58063454315527
-139.132910230598,5.27663959616441
-138.735722074982,4.97288168794646
-138.338380155694,4.66934649832
-137.940866935836,4.36602166556474
-137.543218462791,4.06289693395428
-137.145414754898,3.75995921659921
-136.747492002263,3.45720058435805
-136.349429120077,3.15460836043328
-135.951261290409,2.85217622078236
-135.552966626741,2.54989170854253
-135.154580869792,2.24775259345497
-134.756077524713,1.94574711070697
-134.357493782347,1.64386946936251
-133.958819369583,1.34211194969065
-133.560043556304,1.04046993106475
-133.161199719632,0.73893600243998
-132.762265111034,0.437505255898982
-132.363270629501,0.13617488053354
-131.964191317398,-0.165062688747208
-131.565058836754,-0.466209298655312
-131.165848129198,-0.767272443982552
-130.766590605278,-1.06825238868751
-130.367261074361,-1.36915673627051
-129.967892427244,-1.66998595217199
-129.568456944637,-1.97074776595948
-129.168989487126,-2.27144710911989
-128.769480024248,-2.57209133393709
-128.369927272045,-2.87269082716387
-127.970358721337,-3.17325910341836
-127.570765618371,-3.47381220501158
