x,y
83.99598693847656,0.49045613408088684
83.98394012451172,0.9807806015014648
83.96387481689453,1.4708428382873535
83.935791015625,1.960510492324829
83.89969635009766,2.449652671813965
83.8555908203125,2.9381392002105713
83.80350494384766,3.425837516784668
83.74344635009766,3.9126181602478027
83.6754150390625,4.398350715637207
83.59944915771484,4.882904529571533
83.51555633544922,5.366150379180908
83.42377471923828,5.847958087921143
83.32411193847656,6.328198432922363
83.21660614013672,6.806743621826172
83.10127258300781,7.283463954925537
82.97816467285156,7.758233070373535
82.8472900390625,8.230924606323242
82.70870208740234,8.701408386230469
82.56243133544922,9.169562339782715
82.40850830078125,9.635258674621582
82.24699401855469,10.098373413085938
82.07791900634766,10.558781623840332
81.90132904052734,11.016361236572266
81.71918487548828,11.472360610961914
81.553955078125,11.94662857055664
81.43601989746094,12.428486824035645
81.36418151855469,12.919336318969727
81.33905792236328,13.414778709411621
81.36090087890625,13.91037654876709
81.42948913574219,14.401691436767578
81.54422760009766,14.884320259094238
81.7040786743164,15.353939056396484
81.90760803222656,15.806342124938965
82.15301513671875,16.23747444152832
82.43806457519531,16.643478393554688
82.75863647460938,17.045181274414062
83.07098388671875,17.43561553955078
83.38983917236328,17.846878051757812
83.69332122802734,18.275117874145508
83.97779846191406,18.716217041015625
84.24270629882812,19.169328689575195
84.4875717163086,19.633588790893555
84.71189880371094,20.108108520507812
84.9152603149414,20.59197998046875
85.09728240966797,21.084280014038086
85.25761413574219,21.584068298339844
85.39593505859375,22.090383529663086
85.51199340820312,22.602266311645508
85.6055679321289,23.118730545043945
85.67647552490234,23.638792037963867
85.72457885742188,24.161455154418945
85.74978637695312,24.68572235107422
85.7520523071289,25.210590362548828
85.73137664794922,25.73505401611328
85.68778991699219,26.258115768432617
85.62138366699219,26.77876853942871
85.53227233886719,27.296024322509766
85.42063903808594,27.808887481689453
85.28669738769531,28.316381454467773
85.13069152832031,28.817533493041992
84.95292663574219,29.311389923095703
84.75375366210938,29.797000885009766
84.53353118896484,30.273441314697266
84.2927017211914,30.739797592163086
84.03170013427734,31.19518280029297
83.75106048583984,31.638721466064453
83.45128631591797,32.0695686340332
83.13297271728516,32.486900329589844
82.81745910644531,32.88129806518555
82.50511169433594,33.271732330322266
82.2129135131836,33.670135498046875
81.95851135253906,34.09601974487305
81.74552154541016,34.544044494628906
81.57583618164062,35.01020431518555
81.45098876953125,35.490318298339844
81.3720932006836,35.980079650878906
81.33985137939453,36.47511291503906
81.35454559326172,36.970970153808594
81.41606903076172,37.46322250366211
81.52384185791016,37.947452545166016
81.67692565917969,38.4193229675293
81.86119079589844,38.88266372680664
82.03944396972656,39.339599609375
82.21018981933594,39.79939270019531
82.3733901977539,40.26191711425781
82.52898406982422,40.727054595947266
82.67696380615234,41.194671630859375
82.81725311279297,41.66465377807617
82.94983673095703,42.136863708496094
83.07467651367188,42.611183166503906
83.19173431396484,43.08748245239258
83.30097198486328,43.565635681152344
83.40237426757812,44.04551315307617
83.49590301513672,44.526981353759766
83.58155059814453,45.00992202758789
83.65927124023438,45.494197845458984
83.72905731201172,45.979679107666016
83.79088592529297,46.46623611450195
83.84474182128906,46.9537467956543
83.89060974121094,47.44206619262695
83.9284896850586,47.93107604980469
83.95834350585938,48.42063903808594
83.98018646240234,48.910621643066406
83.99401092529297,49.400901794433594
83.99980926513672,49.89133834838867
84.0,50.400001525878906
84.0,50.900001525878906
84.0,51.400001525878906
84.0,51.900001525878906
84.0,52.400001525878906
84.0,52.900001525878906
84.0,53.400001525878906
84.0,53.900001525878906
84.0,54.400001525878906
84.0,54.900001525878906
84.0,55.400001525878906
84.0,55.900001525878906
84.0,56.400001525878906
84.0,56.900001525878906
84.0,57.400001525878906
84.0,57.900001525878906
84.0,58.400001525878906
84.0,58.900001525878906
84.0,59.400001525878906
84.0,59.900001525878906
84.0,60.400001525878906
84.0,60.900001525878906
84.0,61.400001525878906
84.0,61.900001525878906
84.0,62.400001525878906
84.0,62.900001525878906
84.0,63.400001525878906
84.0,63.900001525878906
84.0,64.4000015258789
84.0,64.9000015258789
84.0,65.4000015258789
84.0,65.9000015258789
84.0,66.4000015258789
84.0,66.9000015258789
84.0,67.4000015258789
84.0,67.9000015258789
84.0,68.4000015258789
84.0,68.9000015258789
84.0,69.4000015258789
84.0,69.9000015258789
83.9934310913086,70.4047622680664
83.96607971191406,70.91925048828125
83.91749572753906,71.43216705322266
83.8477783203125,71.94263458251953
83.75704193115234,72.44979095458984
83.64542388916016,72.95277404785156
83.51313781738281,73.45071411132812
83.36039733886719,73.94275665283203
83.18746948242188,74.4280776977539
82.99463653564453,74.90584564208984
82.78223419189453,75.375244140625
82.56167602539062,75.8209228515625
82.33807373046875,76.26813507080078
82.11446380615234,76.71534729003906
81.89085388183594,77.16255950927734
81.66712951660156,77.61000061035156
81.43939208984375,78.05732727050781
81.19072723388672,78.5098876953125
80.92498016357422,78.94315338134766
80.63147735595703,79.36871337890625
80.3153305053711,79.77774047851562
79.97746276855469,80.16901397705078
79.6188735961914,80.54138946533203
79.2406234741211,80.89376831054688
78.84381103515625,81.22512817382812
78.42961883544922,81.53446197509766
77.999267578125,81.82089233398438
77.55400085449219,82.08356475830078
77.091064453125,82.3246841430664
76.63607025146484,82.53831481933594
76.15409088134766,82.74993133544922
75.67176055908203,82.93478393554688
75.18013000488281,83.09326934814453
74.6806411743164,83.22491455078125
74.17475891113281,83.32933044433594
73.66397094726562,83.40621185302734
73.14976501464844,83.455322265625
72.63365173339844,83.47654724121094
72.11715698242188,83.46980285644531
71.6017837524414,83.43510437011719
71.08903503417969,83.37256622314453
